Distance,Duration,Passengers,TimeOfDay,WeatherCondition,TrafficCondition,Fare
17.869404700455043,30,1,1,3,2,662.5843190966049
6.430427532060952,28,1,1,0,1,416.1904253365793
12.92238778462472,20,4,3,1,2,498.1507433683259
5.638276364255677,24,3,2,2,0,369.51617008527035
8.171255838268207,26,2,2,0,0,444.6519553489592
18.021753358724084,23,4,2,2,2,622.1493134566742
18.313314605517405,10,1,1,2,2,486.70303342514705
12.1325043146791,22,1,2,0,1,470.85164674290337
5.698429561126149,28,4,1,0,0,418.51393803558426
6.1152208988847665,19,1,0,0,2,318.86856645813765
18.883772151213847,10,2,0,2,0,498.67265025438485
18.489674762975127,29,2,0,1,2,687.3386798112139
13.452647960719753,22,3,1,3,0,511.0745098800402
5.493526702302079,10,1,0,2,2,223.09317889535387
18.93149541881989,10,3,3,0,0,512.0834749850777
9.717270398399764,17,2,3,0,1,378.0607499941413
19.422037848140086,20,3,2,3,1,605.5902025496935
13.805541561267326,23,2,2,3,1,526.3233507502746
16.283817047702975,14,1,0,3,2,489.1536208459301
15.690670999240396,18,2,1,1,2,518.3647135402553
10.97444030592683,17,2,1,2,2,413.47825440488776
6.1540623716201885,28,3,2,1,2,437.29511429897235
7.436753760720588,20,3,2,1,1,374.0611046212343
8.607082914564302,27,1,0,0,0,449.63885092065476
17.51975840137628,24,2,1,1,1,602.3138851941974
10.837349110510381,30,1,3,0,1,535.2814982417968
18.4478865050408,16,1,0,3,0,541.0364749898786
9.97594759432743,28,3,2,0,1,512.1230838207418
16.334138967813384,21,1,2,1,0,561.4883955867027
7.09925891352796,28,4,2,0,1,454.55326222909963
19.827169368711544,14,1,2,3,2,545.2786374836069
15.862453551414722,16,1,0,0,2,485.8752124668666
12.511892774565876,14,3,1,1,0,416.94434648156283
19.614849911539945,16,2,1,2,2,576.1085470115105
5.805446479210904,19,1,3,1,1,316.5358769476545
11.556323792652488,15,2,2,2,0,406.95755993412735
17.580119864197624,13,1,2,2,0,491.8755574774222
10.108891197126589,10,3,1,1,0,331.51876938638713
16.535084800481634,27,1,2,1,0,613.701025491968
19.322875953719986,29,4,3,2,2,714.9842162189685
10.950545739634393,11,4,2,3,0,367.1151394575143
16.603323741969838,14,3,1,2,2,504.1078423323107
5.4443848841774765,27,4,2,2,0,410.36066102108254
9.09990542943196,21,3,0,1,2,410.53361884454586
19.888788176761963,12,4,3,3,0,540.3349412817554
12.359051841661898,20,2,1,1,1,458.2346488979119
10.337167965587717,20,2,2,2,2,428.56211510095864
19.11714267456088,17,3,1,0,0,583.8817417645987
11.47771919359317,16,2,1,1,2,413.5738309415177
15.195422871322384,16,3,2,0,1,484.45737192143537
14.910078612723133,19,1,2,3,2,504.0092477333168
6.285411764551036,15,1,0,1,1,282.02553765986147
14.279238353898318,23,1,3,0,1,524.3471949069783
16.9708276070412,18,3,3,1,1,553.1764240946711
15.696627990175786,17,1,2,2,2,492.292904175978
6.230570145097229,16,1,3,1,0,305.68439914285074
7.313314457982776,21,3,3,1,2,378.0154793543594
15.67515732167925,10,4,2,1,2,445.263145398673
14.508513229445764,14,4,3,3,1,456.0628115435734
16.09482933464892,24,3,2,2,0,580.4271317496047
9.750173430223043,13,2,2,2,1,336.49084168759333
6.598263765668917,22,4,1,1,1,374.25263063328845
5.077928335550451,10,4,0,2,2,231.21148963494065
9.62401182704447,24,1,0,1,0,443.0669844181967
10.39876246020345,16,3,0,0,0,390.5240924889114
9.046496648590796,22,4,1,3,2,422.14224343201124
6.987605067412991,11,2,2,3,1,266.6335084120228
7.810876752918158,24,3,3,3,2,421.45245487087567
11.732655155321773,24,3,2,3,1,490.76218588381204
13.321100009133016,22,1,3,0,0,504.1913567073452
11.120662626247062,16,2,2,2,1,403.4613682274975
5.393928560199458,16,1,0,3,0,275.15586944700743
10.308714310178882,22,4,0,1,0,465.28112676220826
6.395963906898112,28,4,0,2,1,446.71440638112847
13.970656966914094,13,3,0,2,0,424.45517097307163
9.86645495858619,12,1,2,1,1,332.21761448297514
10.778568760939756,15,2,0,2,0,377.79092377198253
9.377710269444815,26,2,1,0,2,464.35695118175613
10.816993390675906,28,3,1,0,1,530.5672948369094
6.2704927539278374,26,4,0,1,0,419.77942022376976
18.5170406728465,13,1,0,3,0,514.1876268767026
18.578113614700385,15,3,2,0,0,540.4872688711447
19.67259596020831,16,3,1,3,0,588.1054060021453
13.579406461243092,13,3,2,3,0,419.6877102140752
7.543743850884883,25,2,2,2,0,412.0649637532885
10.710980352331147,29,4,0,1,0,542.0398459186375
7.082600884391251,21,1,3,3,1,376.4966174053793
9.516968980626032,20,4,2,1,2,419.6248865254641
12.39685913316177,23,2,3,1,1,502.8731814641203
5.949007254154316,16,2,3,0,2,297.59625373362474
11.520144038941174,16,4,1,3,0,421.77711276797356
11.316535096587865,12,1,1,3,1,358.81158189128774
12.263469709008927,26,2,3,2,2,519.0053671681775
6.1538204209273575,21,3,0,2,1,357.63995400706074
8.775496066833544,25,3,3,2,2,450.35983665154515
8.698851025205045,18,4,1,0,1,377.71422380253284
14.37550531653342,26,3,2,1,0,580.2076320225766
13.90709597058618,13,3,3,2,2,439.983331099774
7.933223373203907,24,4,3,0,1,433.51728356528076
6.6045855137135305,10,4,2,2,0,255.23434275890844
9.569869936268855,10,4,2,3,1,311.43412140030125
19.23235193591848,22,2,0,1,0,619.8826834028632
9.983258229674405,23,1,3,3,1,443.2744171276826
14.30288281812034,22,3,0,1,0,532.5794185178686
17.06114692936074,13,1,2,0,2,491.1252025586814
9.943125744188903,21,4,0,1,2,439.6239260374994
10.021043356204355,21,1,2,0,0,433.10046766226037
17.232132050045045,19,1,3,1,2,557.786701235918
17.892627006512527,12,4,1,1,0,515.7867387907397
19.6133806475691,23,2,2,3,1,650.0393972914848
7.041867073673972,30,1,3,0,0,447.2274442367298
9.809977330626314,19,4,1,2,0,414.949860303337
19.20918383024174,17,1,3,0,2,577.4671449535049
8.012772330531075,12,3,2,0,1,308.24399265255363
9.71274921793162,30,4,0,0,2,518.813101074797
19.46861934642191,30,3,2,0,2,705.396276139418
19.530878326200433,22,4,2,2,1,644.6634236303256
9.371722273700797,25,2,3,1,1,461.91395254350357
15.424366515081651,10,4,2,1,1,436.1456100616906
12.365109693381534,18,1,2,3,2,434.1492268298092
13.63818922437441,30,2,2,3,2,600.9886615604086
8.636364451708596,20,1,2,1,2,387.22816125589395
10.640829534862206,11,4,0,0,1,359.16299159855333
17.247417731493698,14,3,0,0,2,501.01802944229075
10.894026946091898,17,3,0,3,0,405.77952954260195
6.708317354179972,15,2,0,0,2,300.01575217549026
13.45775762943179,28,1,2,2,0,554.912325409467
13.883405513755783,10,2,0,3,1,390.9806505407089
13.184436281762332,14,4,1,2,0,426.92922812647134
15.225689496951315,26,3,1,0,0,579.8448941184237
13.251487354962093,14,1,3,1,0,414.159308287055
19.29506917229444,14,3,0,2,1,551.8933558634967
11.924333342497228,25,3,2,0,2,520.1745199160679
15.625505768840952,11,4,3,0,2,442.88397251202974
11.57682431463363,11,2,0,3,1,367.23476885699
9.36996811977943,29,4,0,2,0,515.7951055538545
15.392529189865142,16,1,2,1,0,474.5837013931896
17.28448352006688,19,2,1,1,2,559.8782598887663
16.934852539939314,21,2,1,2,1,571.4435328614398
11.137123853673522,29,3,3,2,2,544.4871082412955
12.489548229334403,23,3,2,1,1,499.5464766954781
14.500040594804954,15,4,2,2,2,476.153993960375
8.630317515061982,23,4,3,1,1,440.5742301114543
14.87994452798477,15,2,2,3,0,474.4641051260586
15.728545869491393,15,4,3,1,1,500.2119284386103
16.836151448300946,26,2,2,2,2,622.7464423324794
6.109477033734327,14,3,1,2,2,282.1477941759343
19.86050921655452,15,1,1,1,0,554.0179790029417
12.188520496589394,21,4,2,1,0,475.1408723653053
11.012076459940605,13,4,1,3,2,387.86544673616424
12.599189645442635,15,4,0,2,1,433.8657091587698
18.805882767174438,10,3,2,0,2,495.713295504184
15.375632988471615,25,2,2,0,0,577.1478839362491
13.154678050812166,16,1,0,3,1,432.7178643094228
16.86081375573889,19,4,2,2,0,551.8235074154353
10.3929423952439,22,4,0,3,0,457.1119246880984
18.43252273041349,30,2,3,2,0,690.00724982104
13.053589790368818,21,2,2,1,0,491.4614332287273
14.572705505162617,18,4,2,2,2,507.7828757309321
6.274729010764816,29,1,3,0,0,431.0772082345136
16.534310718800608,20,2,1,1,0,559.2822037912575
14.864024668711485,10,3,2,3,2,413.73741465520686
10.325132291727344,10,2,2,1,0,334.79253000579797
14.704997719751065,20,4,1,2,1,533.5626405385673
5.664450402917744,10,4,1,0,2,234.10584133132596
19.75412308927974,25,4,3,3,2,667.8965494824769
15.162078437962785,11,2,2,3,0,427.88974139222785
10.994266193376234,14,3,2,3,1,384.2659506459157
16.290241665944087,23,2,3,3,1,573.7871899423417
19.485751665707426,11,2,2,0,0,527.6459138044663
11.456833158352733,27,4,1,1,1,533.9683403338004
5.158216591768699,22,4,2,3,0,343.3019313951056
8.881075556054832,29,1,0,3,0,487.4462323290871
12.660143607875671,26,4,1,1,0,542.8856411600393
12.781966502740243,15,1,3,2,1,424.1204054814938
13.707774432860061,15,3,1,3,1,448.33345605903673
13.628530974056392,13,4,1,2,1,431.108660488903
11.686678272573602,10,2,1,3,2,346.8791416778887
10.867012530162542,21,2,1,0,2,446.55167964431166
16.58513348693648,17,1,2,2,2,515.837566842208
13.828849348102208,12,3,3,1,1,412.2658851687432
12.506986724296018,23,3,2,1,2,512.8233623092916
10.174510813992775,12,2,1,0,1,344.0876775605199
5.36843979538654,13,3,2,3,0,259.73384475570117
6.568240370090925,25,1,3,1,1,393.8267556842182
11.239631427885689,24,3,0,2,0,496.63508709906057
19.425917985199554,23,1,3,1,2,638.8856346718669
6.741040069384621,27,2,1,3,1,427.1755181933854
19.110142372192897,24,4,1,0,1,643.5156277031432
7.125127652473225,14,2,3,1,1,310.8097920936942
9.678355158463122,29,4,3,0,0,510.02001494132975
11.829989528388156,30,1,0,3,2,547.7668059934045
8.103009893124717,10,3,1,0,0,278.4222497109334
12.243889981690828,19,4,2,2,0,457.32858972044687
12.142437968137454,25,4,3,3,1,527.1495841331626
11.572489074095406,25,3,1,0,0,508.9916985450072
15.451448982854991,18,1,0,0,2,499.2520541007777
9.783642113265508,14,3,1,0,0,361.4161921561121
9.503961247729105,20,2,2,2,1,412.9618163414847
17.152789053780474,27,3,1,0,2,644.228751415061
6.726279000481789,21,4,0,1,1,366.9545130631218
17.737700120703646,29,4,2,1,0,676.402364001395
14.719548759165706,13,1,1,2,2,434.44597183490345
15.157089993363261,25,4,1,0,0,592.0508523540495
7.465311392760548,25,4,3,1,1,432.7281937259067
19.75850705882417,28,4,3,3,1,699.2737395118982
8.65869419827989,16,3,3,0,2,353.2840974303123
7.616798492362009,14,3,0,3,2,310.8401081937044
7.40203566823039,17,3,1,3,0,347.39431493301004
13.397734287347946,26,2,0,3,1,551.0062359127115
19.376939326009243,14,4,1,1,1,566.6168657382394
8.477833211171156,14,1,3,1,1,330.41393269563366
11.075711544203793,17,1,3,0,2,414.80184920280715
7.766776627270905,12,2,3,1,1,285.52149315496064
14.607183149901172,13,3,2,1,1,447.6433553495911
11.482016786439237,22,2,1,1,0,462.68498146044317
5.437884115135859,19,2,0,1,2,325.07067220870465
14.211604060578797,29,4,2,0,1,603.1065843019582
7.959866536733696,13,2,2,0,1,319.1299803175061
13.883047375405525,17,4,3,3,2,485.5019941876186
10.832536705335606,17,2,1,0,0,409.93879787919946
15.571034239396017,18,4,3,3,2,516.8895724054236
8.086767190509828,15,2,0,2,1,328.23740831294134
16.284882430407375,19,2,3,3,0,527.3015196466365
17.13094682946891,20,1,2,0,2,559.6553098820501
5.938456272037466,24,2,3,0,1,381.3890834817632
6.526280730907136,28,2,1,0,2,436.2484431057648
18.07968995014828,26,2,3,2,0,646.5716833842855
7.804397534481401,26,4,1,1,1,444.7550381383767
9.889773673982276,28,1,2,3,2,496.2799116641358
11.863256333092782,18,1,0,3,2,430.2030280839432
8.935300931785413,14,1,3,1,2,323.9283365934544
17.93954821185961,20,4,0,1,0,593.700085400168
12.91572529441674,23,3,3,3,2,516.9236710106546
14.586628784992259,21,4,3,1,1,538.2204062522939
13.954562439244903,14,4,2,3,2,445.86542905576243
14.169626317085028,28,1,2,1,1,578.380894624039
13.80507071847827,11,4,3,1,2,416.0194767544827
10.218869561551315,22,1,3,3,1,439.3458844140723
17.682767040043387,30,4,0,1,2,678.3789393028437
14.260440190046374,11,2,3,2,1,415.4372764150009
17.20607381391401,16,1,3,2,1,528.8733028845246
15.5898254141897,15,3,2,1,0,479.1630707314422
9.461672520490279,10,2,0,1,1,308.23237666102307
14.217267735693792,14,3,1,3,2,448.0428360982885
6.271279529345417,30,1,0,0,1,434.91970098767086
7.00921654476066,11,3,1,0,1,268.98185146259743
6.767924789924851,17,3,3,3,1,325.8658558205014
9.580700038032484,15,4,3,0,1,372.0949326208125
7.745667774972253,22,2,3,1,1,401.06799370695234
15.401548125746682,20,1,2,3,1,527.3596412289662
12.662373042307413,10,3,2,0,1,368.47860867889085
11.27358659316888,28,2,3,2,2,533.8824952557712
7.068009478018363,25,1,1,2,2,415.0780418128473
10.755649442565305,25,4,3,2,0,500.97499307583325
7.786305489391484,21,1,0,0,2,373.7491787097209
14.532524630879529,16,2,3,3,2,480.14052117887866
15.401493897940329,30,2,3,1,2,628.4341280693653
14.678901426199257,28,2,1,2,2,600.9842690453233
19.998493288446383,22,1,2,0,1,634.5766263982612
13.32368863748746,24,2,0,3,1,532.0922649653613
12.344630392883133,16,4,2,1,1,432.59182747511977
7.104448026466956,24,1,1,0,1,398.7018218002803
9.718700219912664,29,1,3,1,1,509.0997671829626
11.765014561199767,18,3,0,0,2,432.10056270810594
5.804168939462552,27,2,0,1,1,407.27932194996606
10.385587582570533,24,4,2,3,0,469.4889636463117
5.143751593449219,13,3,0,2,2,267.250298729671
7.048020719937439,18,4,1,1,0,358.6381694320627
17.228239109807927,30,1,0,2,1,663.4815627491654
19.457436341224096,26,1,1,0,0,667.7062995878754
12.581570295960056,20,4,0,3,2,473.09691670304153
12.424547717996054,20,1,0,2,0,459.24045976294525
15.270450058399797,15,1,1,3,0,462.706493003545
11.234456529111679,18,4,0,2,2,436.9804180668335
17.59837703151834,20,4,1,0,1,581.837459907671
12.330492679095284,25,1,3,1,1,514.256229218798
6.240059386797004,27,2,2,0,2,422.8779460130801
5.462910584645072,24,1,2,1,0,361.0820686897941
16.415849278181362,13,4,1,2,2,490.3026761113047
9.3813486433806,20,2,1,2,1,405.1615585057473
9.122793774103009,26,4,3,0,1,479.0924031955861
13.064129273072291,18,1,2,1,2,463.7300551698895
7.523134661548605,12,3,3,0,2,290.23761398505417
11.859820809101736,21,1,0,3,1,452.69595382588386
16.137773778946805,23,1,2,0,1,571.6497468267861
16.48879332415536,30,3,1,1,0,653.2912579916269
13.24589276807077,10,2,2,0,0,391.92076481355207
6.698164929380347,27,2,1,0,1,432.85540121905353
6.713099770384532,14,2,0,1,1,284.53550117208533
16.626695417959933,13,4,2,1,0,492.10974422094466
17.3492421199635,17,4,1,0,0,542.4183241494258
10.502926581581313,24,2,0,1,2,470.4104434086066
17.339163916943917,13,3,1,0,0,511.17839548270695
5.6241578340534994,13,3,0,2,0,277.46430019936713
15.78470361695065,27,4,2,1,1,608.973033963263
13.19529912082947,19,2,0,1,1,470.30795774452986
19.84663591815025,14,1,2,0,1,547.3077498727529
6.536246583162475,21,4,1,3,2,368.9071215515033
17.451060748138097,19,2,1,0,2,567.3461292277931
16.270182421155084,24,3,3,3,0,589.6844295907497
9.465634026543405,23,4,2,0,2,451.3024700194831
19.989690039183614,27,4,1,0,1,691.0400317409902
11.745985142456206,12,2,0,1,0,379.21551031705155
10.228654652334708,26,1,1,1,2,488.9878841614275
17.250928776746576,15,2,0,1,2,521.042242586789
11.586048550749995,22,1,0,1,2,473.2213772800294
19.909365264779254,26,4,0,2,1,687.9394967366989
16.634474748211602,16,3,0,0,1,511.6649855473447
8.554190830500218,14,3,2,3,2,337.68446686456247
17.160540752591153,17,1,2,1,2,533.6186335374776
13.818858454652158,10,2,2,1,2,395.9630903139268
10.259462616709845,16,3,0,0,0,384.04178787110925
15.661309392406991,21,3,1,1,1,548.8956184398913
14.491559463907077,26,1,1,0,2,566.1131435606571
7.489724265353888,29,2,0,1,1,453.87011429729375
7.088524488901641,14,2,2,3,0,306.2880164453352
8.099294842801601,28,2,1,1,2,471.25969669393226
8.10414081127649,26,4,2,0,2,448.67124285526353
5.890367504590117,26,2,1,2,1,399.85669590218606
10.262232184292465,11,4,2,2,1,353.2099102001592
9.216275281852969,27,2,3,2,0,480.83168952948114
13.08152819071457,21,1,0,0,0,483.85685152431904
9.854804237820225,27,2,1,1,1,495.8265254885639
15.560806426327828,17,1,0,3,1,505.6617877636805
9.339998651974154,26,4,3,1,1,471.51437875357374
9.010145994171202,15,2,3,1,2,344.73148842977594
17.870252674193864,21,3,0,2,0,600.4710791158351
19.78232453392691,15,1,1,3,1,569.3062148855329
15.189489738849652,13,3,2,2,2,463.6461224891721
6.4283774572151415,15,4,0,1,0,306.02177753167535
19.44157992490688,30,1,2,3,0,699.1996879052796
16.78536572436946,30,2,2,1,2,648.374990585244
18.78153067744738,29,4,3,1,0,689.2985679455321
19.887293384670116,17,4,0,1,1,596.0517946968693
18.005713856506677,14,4,0,2,0,524.5020541830642
6.903322529207154,27,4,2,1,0,435.18581936429484
17.99118192486735,29,3,0,3,2,673.1923135530195
8.745158629072098,23,2,3,2,0,424.8287975408557
15.670922732587535,16,4,2,2,0,503.7483205830309
17.427227040479487,18,2,2,0,1,542.4472365335016
16.422103812197854,11,3,2,0,0,472.017062775808
15.14351830549919,22,3,2,1,2,554.116731690512
12.341880888734567,19,2,3,0,0,456.3089705429204
13.661382939562422,22,4,0,3,2,529.1613402432062
9.030757281312288,26,3,1,3,2,470.81684864621326
11.213376340475564,23,3,0,1,2,475.4278968062358
11.779875838255466,25,1,3,3,2,509.0771674655961
14.504416450254466,24,4,1,3,2,570.0312439228128
18.20187621960985,20,1,3,0,0,586.1604721328624
6.396421760639261,14,4,3,0,1,297.9692212575039
12.734202081315486,19,3,0,2,0,470.65939008088003
9.173385317776756,10,1,1,2,1,293.92754771743284
19.04504171132863,12,4,1,1,2,530.2083787330284
10.53606761113133,18,4,3,1,1,412.94421308603165
19.25381118298074,27,3,3,2,1,677.5947183437681
9.909339202413953,19,4,1,0,0,420.6778727702502
5.037096277129772,16,1,1,0,0,272.0687898173738
16.6120293565654,29,2,0,3,2,637.8777704591603
15.990860398092305,29,1,3,1,1,621.9220365221055
15.963979062305794,12,1,0,1,0,458.95555135610937
11.876738850195766,11,1,1,0,2,368.32944394971685
14.962157312477638,23,2,0,3,2,556.4203958890574
10.373340940114808,14,1,0,0,1,355.71338612922233
5.94996029090262,14,2,3,2,2,274.2157076230144
13.016366965813473,25,2,0,2,2,537.7966323746615
8.267449025228089,15,1,1,3,1,339.236266730468
11.444646510278542,17,3,1,1,1,423.6317808635991
8.177771996116073,22,3,1,3,1,417.26569593228487
9.028052574716337,15,2,0,0,0,348.589852175528
17.425154255732117,30,1,0,2,0,668.326642308364
10.06632732756181,23,3,1,1,0,460.20121834815006
13.669004603914273,22,3,0,0,1,526.9847809973635
13.492131663757105,28,1,1,1,2,560.9670234898898
12.280068560127576,16,2,2,3,2,423.9578126695174
10.156094308289287,17,2,2,0,1,393.47698515171453
15.238278891398089,21,2,3,3,1,536.646371934625
5.726138917275844,12,3,0,2,2,264.07586440279675
6.493621128743088,17,2,2,2,2,312.8622899551331
16.758346427608522,18,2,1,0,2,529.5023737418742
11.893726440103503,14,2,2,3,0,398.17857808367063
6.863557688455977,22,2,0,1,1,375.208886790777
17.86477399892921,13,1,1,2,1,496.9397146068808
11.619289233146398,28,2,1,1,2,539.7527443578242
5.010138972681563,14,2,1,0,2,269.180168573691
19.370476539559583,16,3,0,2,1,563.0114545658873
8.034773095960997,24,1,0,0,1,407.6563079033874
15.328878228672655,14,1,3,0,2,464.94876362038144
6.978696310760203,18,2,0,3,1,340.39197857999335
14.74995799010979,20,3,2,0,1,513.4962836863654
7.3846619435872904,10,3,1,0,2,275.7092924872257
18.990883440888865,30,3,3,2,0,706.1720491487476
9.110291871429233,13,1,3,1,1,331.74436116057547
14.81881946628191,26,1,3,0,1,575.9534894561195
8.755839178236632,19,2,3,0,0,393.5213414431706
10.577656514701486,26,3,3,3,2,487.26899589037794
18.55700403253487,13,3,3,1,0,516.7235859549002
7.482876187390157,30,3,2,0,1,471.73488687621096
10.945123503983499,29,1,0,3,2,522.4635100381355
9.58263867266346,25,2,3,1,1,464.58792943228326
15.491620572868603,17,4,1,3,1,508.7809750757606
8.512157622266292,24,3,1,3,0,441.7653191987935
14.832278425753024,19,2,3,3,2,509.95750435753644
15.555470596460664,13,2,2,0,1,461.8477521623039
5.016294555375856,27,2,0,3,2,393.66635476416474
12.15210062391371,29,2,2,0,0,551.2019103620559
6.9904968805998,24,2,3,3,0,390.76340242943354
8.39286292189109,14,3,1,0,2,333.7587206979291
15.199740876823686,12,2,0,2,1,442.5872866430684
5.139304214126902,20,4,2,3,2,334.4175719065921
15.433956609320731,18,2,0,2,2,516.3643231996863
17.256635403699477,11,4,3,1,1,480.0109417365967
19.82232364196408,22,2,1,0,2,643.0088108291452
11.334709006625898,18,1,0,0,1,426.2602973486869
6.982627266388413,13,1,2,2,0,291.5875273825595
6.062424581007681,30,3,1,1,1,455.330636564785
10.746048885136592,24,2,0,0,1,481.8677198545863
15.961450726459566,23,1,3,0,2,567.7732776641926
6.5364075567426,28,2,0,1,2,440.2491971265129
9.700272161613594,15,3,2,0,0,372.8105188796719
18.214834924704057,25,3,2,1,2,641.1492684217478
7.056939421153184,19,1,3,0,2,355.0539330067923
16.60190725475936,17,2,1,3,1,512.6796382639558
16.29736701486602,26,1,2,3,2,610.2570734141337
6.997193467793182,13,4,1,0,2,304.8456192813954
19.894102328695773,12,3,1,1,2,534.3885083003522
7.142796002523408,29,4,0,1,0,469.23667495497943
12.957624148200214,29,3,2,1,0,565.0807875015834
5.127121129295143,21,2,2,0,2,335.423900730726
14.750303197367103,17,1,2,0,0,488.1726044341255
11.601491311697778,25,1,3,1,2,491.85608277052603
15.836480395464836,23,2,2,1,2,557.4459987031499
14.421200575113538,23,2,1,2,0,544.5735638357664
7.270611962664215,11,4,1,3,2,285.6640935813679
11.175648415395171,30,4,1,2,2,554.0912418876783
15.2984925481361,13,2,0,0,2,457.71364034648803
17.899437869032248,18,1,3,1,0,559.6174771416111
6.300320501989828,18,4,1,1,1,327.28543010901114
6.506976687164582,18,4,1,0,2,334.6136792425427
16.286684698219286,30,3,3,0,0,644.0338738010054
13.843608766422697,26,3,1,3,0,562.399753073289
10.760478640146811,20,3,1,3,2,437.3021591722126
19.448730658298963,23,2,0,2,0,646.1201000756109
9.71755502273254,18,1,0,3,1,397.5777012243439
7.097452832138505,21,1,2,0,1,373.37941924829613
9.154514854172682,12,4,3,3,1,327.6935461300147
6.2637307399698,10,2,2,1,0,243.4271851998645
13.30094947677095,13,3,2,1,1,427.9864418362444
14.000118008387792,25,1,1,3,1,548.2741917405409
14.11389648373285,17,2,0,1,1,481.36125565874823
16.684544787698897,28,4,0,2,1,651.2238866542212
15.357141125219806,25,3,0,3,2,576.6041615214903
17.718381566599383,17,1,1,0,0,532.3038021590583
14.876080551277159,28,2,3,0,0,605.5119325019446
9.524740003657978,23,2,0,2,0,446.2469658515504
12.766236916958562,18,4,3,0,0,465.28112496950365
12.642838491720688,13,4,3,2,0,414.3313906322889
16.217654614718743,25,1,2,0,1,582.02970040977
9.433130768630999,27,2,2,3,1,486.4624966380242
5.818536965228795,29,1,2,0,2,413.7266937807431
18.468688405354847,28,4,2,1,1,680.5364015819123
19.320072670207292,22,3,0,0,1,640.5583104677037
12.423315799149002,29,2,1,1,0,559.9448714938284
6.691154939057128,26,4,0,3,2,418.7806389694779
12.493738119089864,22,2,1,1,0,496.1285071479847
13.908946522065847,11,4,1,2,2,414.6295951514507
12.924297514042763,29,3,3,2,1,563.8914740809647
19.665454217650034,13,4,1,3,0,552.3765913049702
19.803237992647833,28,3,1,3,0,703.27341294797
19.00886602511324,30,2,3,1,2,697.209801323335
6.979743210990531,13,4,2,1,1,302.4159689729681
17.912210059051212,28,3,2,3,2,654.9951651468643
13.525705831594413,13,4,3,0,0,429.7091578410995
10.48118694272148,13,1,3,3,2,361.9689267606325
15.244130735036393,17,2,2,3,0,496.38058066535086
16.440889068433787,21,1,0,2,1,557.1725498313457
19.316794759113296,28,4,2,2,0,700.4992048655927
16.555505738369206,29,1,1,3,2,633.6498399429719
5.250341026562843,23,4,0,0,1,359.870956955461
6.012988539091507,22,2,3,0,2,368.3106093740214
8.932779157431007,11,1,1,0,0,294.3596921603219
5.597402929057846,21,1,0,0,2,332.05974970719063
5.907032893823086,30,2,3,2,2,439.67457547352757
16.839349984896373,24,3,3,1,2,610.0466343279834
12.599159064123905,24,3,0,2,1,526.31236936862
14.42856044090864,28,2,0,2,2,586.6507270393699
12.515734482606128,26,3,3,3,0,535.6196832706507
11.231479915631029,11,1,1,2,1,346.36461110111327
15.527159579352745,22,2,2,2,1,545.861541812366
6.236417178869688,30,2,0,1,0,439.9504382013026
13.04847224105023,23,1,0,1,2,508.8330348507058
14.24070583500122,10,1,2,1,0,405.7871115430767
9.1620160360184,16,3,0,0,2,374.80995558616075
9.648603284249628,28,2,0,3,0,489.4691341655433
12.669570474429971,15,3,0,3,1,421.5031682587213
8.047962409367418,10,3,0,2,2,282.44327453872455
17.1209012145598,30,1,1,1,1,655.476182575548
13.045852593341875,20,3,1,2,2,480.0332429807427
10.860972544525247,13,1,2,2,0,369.52875668470773
14.51441371029885,19,3,3,3,1,504.82525716068216
17.51789703777129,23,2,2,3,1,595.3238432060488
15.215835270638156,10,2,1,3,0,433.0593266572324
5.991726254318225,24,1,3,2,2,365.67122248936727
15.48013822408237,18,1,0,3,0,509.1732253982405
15.949375661473121,21,3,2,3,2,549.4358335074373
17.697021727111643,21,2,1,2,0,575.9223236085035
5.868589160346956,21,1,0,0,2,345.7240991402003
6.29319197587234,17,4,3,2,1,332.1081810818479
11.517253829090286,18,4,3,0,2,433.3766165339004
11.80057763445714,24,4,1,0,1,501.70005443423815
14.132486066411653,11,2,3,0,1,415.6933107975163
9.639350958102893,20,3,3,3,0,415.1064475236304
16.125402635863313,24,4,3,3,2,597.4055493647263
16.10987270351267,30,2,1,1,2,648.8212222876259
6.791645103618311,18,3,2,1,1,350.4685020909975
15.618509106771475,15,3,3,3,0,495.54680186270485
15.52249416835799,16,2,2,0,2,493.11825255998485
7.457489464031113,27,2,0,3,0,445.2988381796006
19.295243026320463,27,1,3,0,1,676.9799603953562
12.845080440926123,30,2,3,2,0,578.7610891530614
16.744806523156186,20,3,3,3,1,550.135046406034
15.811482771401884,22,3,1,3,1,551.3075830038362
7.504444312885712,21,1,3,2,0,366.88430185826104
6.903959112216873,15,2,2,2,2,309.83268657186653
16.716859699054815,25,1,2,2,2,592.0212251176629
9.031467296138686,12,3,3,1,0,325.391389229569
18.29622139610984,20,4,3,3,0,600.3742628207111
16.571454357344372,21,4,0,0,1,563.4712871959573
5.4403437675920525,29,1,0,2,0,413.7077146409377
17.106617699860546,27,4,0,1,0,645.264148970234
9.079708925320306,17,4,2,2,2,373.548587435658
5.9580798368472205,20,4,0,0,1,346.889979733853
15.68484872300743,19,2,0,1,2,522.0190428870842
13.64977512071276,13,2,2,3,0,421.34759114151103
6.15605046929578,12,2,0,2,1,257.84913091254185
11.827966665191411,30,2,3,3,1,547.4478835098922
10.401858432826298,22,4,0,2,1,448.7815619205331
12.494150086420749,20,3,3,2,0,470.0972619142509
